customer_id,total_orders,total_revenue,avg_order_value,recency_days,tenure_days,churn_label
13043,1,516.42000000000007,516.42000000000007,273,0,1
13226,1,108.21,108.21,273,0,1
15049,1,121.17000000000002,121.17000000000002,273,0,1
18086,1,101.33999999999999,101.33999999999999,274,0,1
15308,1,310.47,310.47,274,0,1
16625,1,333.08,333.08,274,0,1
14603,1,660.0,660.0,274,0,1
14727,1,268.58,268.58,274,0,1
14350,1,282.93000000000006,282.93000000000006,274,0,1
16471,1,223.95,223.95,274,0,1
12881,1,298.0,298.0,275,0,1
17138,1,380.50000000000006,380.50000000000006,275,0,1
14165,1,122.53999999999999,122.53999999999999,275,0,1
15944,1,325.1,325.1,276,0,1
14586,1,237.35999999999996,237.35999999999996,276,0,1
15234,1,197.0,197.0,276,0,1
16917,1,391.52,391.52,276,0,1
17639,1,108.5,108.5,276,0,1
12623,1,305.1,305.1,276,0,1
12614,1,315.6,315.6,277,0,1
16517,1,162.7,162.7,277,0,1
14012,1,328.80000000000007,328.80000000000007,277,0,1
18280,1,180.60000000000002,180.60000000000002,277,0,1
17654,1,117.55000000000001,117.55000000000001,277,0,1
15554,1,217.20000000000002,217.20000000000002,277,0,1
14247,1,136.77,136.77,278,0,1
17535,1,164.40000000000003,164.40000000000003,280,0,1
17325,1,96.8,96.8,280,0,1
13382,1,222.99,222.99,280,0,1
17508,1,387.31,387.31,280,0,1
16159,1,348.2,348.2,281,0,1
12817,1,166.04,166.04,281,0,1
17995,1,76.1,76.1,281,0,1
14483,1,137.10000000000002,137.10000000000002,281,0,1
15087,1,306.94,306.94,281,0,1
17789,1,225.9,225.9,281,0,1
12873,1,374.0,374.0,282,0,1
12834,1,312.38000000000005,312.38000000000005,282,0,1
17923,1,207.50000000000003,207.50000000000003,282,0,1
15733,1,162.3,162.3,282,0,1
15319,1,204.5,204.5,283,0,1
15709,1,133.25,133.25,283,0,1
13166,1,417.19999999999993,417.19999999999993,283,0,1
16078,1,79.2,79.2,283,0,1
12866,1,559.12000000000012,559.12000000000012,283,0,1
15257,1,317.15,317.15,283,0,1
14036,1,626.65000000000009,626.65000000000009,284,0,1
17165,1,158.68,158.68,284,0,1
12509,1,176.5,176.5,284,0,1
14046,1,154.98999999999998,154.98999999999998,284,0,1
16339,1,109.95000000000002,109.95000000000002,284,0,1
13684,1,67.23,67.23,285,0,1
16598,1,145.05,145.05,285,0,1
12361,1,189.9,189.9,287,0,1
13973,1,264.7,264.7,287,0,1
13345,1,389.49999999999989,389.49999999999989,287,0,1
13753,1,741.26,741.26,287,0,1
12565,1,145.92000000000002,145.92000000000002,288,0,1
13751,1,296.25,296.25,288,0,1
12945,1,462.94999999999993,462.94999999999993,288,0,1
13501,1,1340.3199999999997,1340.3199999999997,288,0,1
18056,1,363.65000000000003,363.65000000000003,288,0,1
17117,1,116.2,116.2,288,0,1
16072,1,584.31999999999994,584.31999999999994,288,0,1
15543,1,127.85999999999999,127.85999999999999,288,0,1
17171,1,224.91,224.91,289,0,1
15397,1,94.0,94.0,289,0,1
17499,1,622.87999999999977,622.87999999999977,289,0,1
18068,1,101.69999999999999,101.69999999999999,289,0,1
16913,1,113.44,113.44,290,0,1
18114,1,220.1,220.1,290,0,1
16349,1,53.5,53.5,290,0,1
15303,1,574.01999999999987,574.01999999999987,290,0,1
13044,1,560.47,560.47,291,0,1
12707,1,603.41999999999985,603.41999999999985,291,0,1
12988,1,535.31999999999982,535.31999999999982,292,0,1
13932,1,307.4,307.4,294,0,1
16765,1,34.0,34.0,294,0,1
12852,1,311.55,311.55,294,0,1
18138,1,152.65,152.65,295,0,1
14371,1,100.5,100.5,295,0,1
13151,1,1257.8700000000006,1257.8700000000006,295,0,1
14386,1,142.4,142.4,296,0,1
16148,1,76.320000000000007,76.320000000000007,296,0,1
16509,1,363.70000000000005,363.70000000000005,296,0,1
15670,1,173.05,173.05,296,0,1
16494,1,826.52999999999975,826.52999999999975,296,0,1
14935,1,1784.71,1784.71,297,0,1
16073,1,122.39999999999999,122.39999999999999,297,0,1
14760,1,89.2,89.2,297,0,1
13893,1,821.1,821.1,297,0,1
16738,1,3.75,3.75,297,0,1
17829,1,889.2399999999999,889.2399999999999,298,0,1
15236,1,321.05,321.05,298,0,1
16084,1,436.18,436.18,299,0,1
18159,1,530.14999999999986,530.14999999999986,301,0,1
16425,1,302.70000000000005,302.70000000000005,302,0,1
12561,1,238.85000000000002,238.85000000000002,302,0,1
13706,1,330.78999999999996,330.78999999999996,302,0,1
14431,1,470.36,470.36,302,0,1
15970,1,314.1,314.1,303,0,1
17843,1,205.48000000000005,205.48000000000005,303,0,1
15843,1,118.95000000000002,118.95000000000002,303,0,1
12401,1,84.300000000000011,84.300000000000011,303,0,1
17881,1,133.35000000000002,133.35000000000002,304,0,1
17859,1,148.21,148.21,304,0,1
15753,1,79.2,79.2,304,0,1
14048,1,409.92999999999995,409.92999999999995,305,0,1
14600,1,393.33000000000004,393.33000000000004,305,0,1
13809,1,155.05,155.05,305,0,1
12956,1,108.07000000000001,108.07000000000001,306,0,1
14438,1,131.9,131.9,306,0,1
13584,1,142.4,142.4,306,0,1
15090,1,381.32,381.32,308,0,1
17517,1,153.94,153.94,308,0,1
17226,1,393.49,393.49,308,0,1
17291,1,550.80000000000007,550.80000000000007,308,0,1
16030,1,331.23999999999995,331.23999999999995,309,0,1
13800,1,558.31999999999994,558.31999999999994,309,0,1
13581,1,118.0,118.0,309,0,1
14497,1,475.37,475.37,309,0,1
14411,1,1063.0,1063.0,310,0,1
15226,1,154.41,154.41,310,0,1
14457,1,113.64,113.64,310,0,1
12350,1,334.4,334.4,310,0,1
18250,1,349.27,349.27,310,0,1
14850,1,325.75,325.75,311,0,1
13494,1,316.26,316.26,311,0,1
14549,1,289.24,289.24,311,0,1
17356,1,178.21999999999997,178.21999999999997,311,0,1
15940,1,35.8,35.8,311,0,1
12929,1,117.85,117.85,311,0,1
12373,1,364.6,364.6,311,0,1
15448,1,494.64,494.64,312,0,1
17239,1,382.5,382.5,312,0,1
13600,1,219.51999999999998,219.51999999999998,312,0,1
16403,1,177.50000000000003,177.50000000000003,312,0,1
17619,1,218.52000000000007,218.52000000000007,312,0,1
13161,1,112.75,112.75,313,0,1
15415,1,572.81000000000006,572.81000000000006,313,0,1
17431,1,403.3,403.3,313,0,1
12574,1,218.45,218.45,315,0,1
13328,1,1308.48,1308.48,316,0,1
12764,1,1693.88,1693.88,316,0,1
16124,1,249.00000000000003,249.00000000000003,317,0,1
12591,1,452.85,452.85,317,0,1
17118,1,157.02,157.02,317,0,1
13002,1,120.94999999999999,120.94999999999999,318,0,1
15222,1,585.0,585.0,318,0,1
14248,1,302.58,302.58,318,0,1
13615,1,417.69000000000005,417.69000000000005,318,0,1
13703,1,99.5,99.5,318,0,1
16757,1,106.83000000000001,106.83000000000001,318,0,1
16222,1,846.72,846.72,318,0,1
14439,1,2661.24,2661.24,319,0,1
15820,1,206.98,206.98,319,0,1
13551,1,91.800000000000011,91.800000000000011,319,0,1
14782,1,200.10000000000002,200.10000000000002,319,0,1
14368,1,155.0,155.0,319,0,1
14130,1,483.85999999999979,483.85999999999979,319,0,1
15052,1,215.78,215.78,319,0,1
17714,1,153.0,153.0,320,0,1
14068,1,265.85,265.85,320,0,1
15167,1,163.0,163.0,320,0,1
15174,1,135.75,135.75,322,0,1
16387,1,94.36,94.36,322,0,1
17094,1,302.0,302.0,322,0,1
15262,1,178.95000000000002,178.95000000000002,323,0,1
13008,1,229.47000000000003,229.47000000000003,323,0,1
17862,1,330.9,330.9,323,0,1
12402,1,225.60000000000002,225.60000000000002,323,0,1
14090,1,76.320000000000007,76.320000000000007,324,0,1
12665,1,63.0,63.0,324,0,1
13898,1,155.93,155.93,325,0,1
12346,1,77183.6,77183.6,325,0,1
18233,1,440.0,440.0,325,0,1
15395,1,107.45000000000002,107.45000000000002,325,0,1
18212,1,248.42000000000002,248.42000000000002,326,0,1
14238,1,146.85,146.85,326,0,1
13859,1,201.16,201.16,326,0,1
15316,1,165.0,165.0,326,0,1
13385,1,534.56999999999994,534.56999999999994,329,0,1
12672,1,225.89999999999998,225.89999999999998,329,0,1
18106,1,430.70000000000005,430.70000000000005,329,0,1
16315,1,226.37,226.37,330,0,1
15447,1,155.17000000000002,155.17000000000002,330,0,1
15510,1,250.0,250.0,330,0,1
13284,1,201.19,201.19,330,0,1
14270,1,492.65000000000003,492.65000000000003,331,0,1
12652,1,919.97999999999968,919.97999999999968,331,0,1
14185,1,197.65,197.65,331,0,1
15171,1,1289.5,1289.5,331,0,1
15346,1,252.42,252.42,332,0,1
16351,1,153.9,153.9,332,0,1
17569,1,344.1400000000001,344.1400000000001,332,0,1
12736,1,234.0,234.0,332,0,1
13144,1,110.95,110.95,332,0,1
15326,1,311.71000000000004,311.71000000000004,333,0,1
16850,1,332.41,332.41,333,0,1
12651,1,114.0,114.0,334,0,1
17128,1,157.09,157.09,334,0,1
18032,1,73.5,73.5,334,0,1
12501,1,2169.3900000000003,2169.3900000000003,336,0,1
14889,1,135.89999999999998,135.89999999999998,336,0,1
12489,1,334.93000000000006,334.93000000000006,336,0,1
15607,1,104.76,104.76,336,0,1
13187,1,236.02,236.02,337,0,1
15464,1,1048.85,1048.85,338,0,1
15266,1,119.3,119.3,338,0,1
16282,1,168.3,168.3,339,0,1
13922,1,172.25,172.25,351,0,1
13304,1,300.41999999999996,300.41999999999996,351,0,1
15562,1,134.55,134.55,351,0,1
12734,1,110.39999999999999,110.39999999999999,352,0,1
12515,1,383.70000000000005,383.70000000000005,353,0,1
16270,1,1141.24,1141.24,353,0,1
15279,1,290.51,290.51,354,0,1
15460,1,216.75999999999996,216.75999999999996,354,0,1
17343,1,193.64,193.64,355,0,1
15160,1,158.16,158.16,357,0,1
12551,1,168.0,168.0,357,0,1
15204,1,316.58000000000004,316.58000000000004,357,0,1
13033,1,190.55,190.55,357,0,1
17496,1,271.05,271.05,358,0,1
18176,1,476.34999999999997,476.34999999999997,358,0,1
14373,1,76.55,76.55,358,0,1
15789,1,351.29999999999995,351.29999999999995,358,0,1
13874,1,540.45,540.45,358,0,1
17551,1,306.84000000000003,306.84000000000003,359,0,1
13295,1,201.2,201.2,359,0,1
17752,1,80.64,80.64,359,0,1
17525,1,422.70000000000005,422.70000000000005,359,0,1
18050,1,74.4,74.4,359,0,1
16812,1,479.35,479.35,360,0,1
13948,1,102.0,102.0,360,0,1
16202,1,365.27000000000004,365.27000000000004,360,0,1
15361,1,418.92000000000007,418.92000000000007,361,0,1
17303,1,250.03999999999996,250.03999999999996,361,0,1
17524,1,145.0,145.0,361,0,1
16665,1,135.4,135.4,362,0,1
17251,1,283.28,283.28,362,0,1
15454,1,179.10000000000002,179.10000000000002,362,0,1
15503,1,147.09,147.09,362,0,1
18004,1,169.47,169.47,362,0,1
14413,1,122.70000000000002,122.70000000000002,362,0,1
16565,1,173.7,173.7,364,0,1
12785,1,311.95,311.95,364,0,1
16727,1,272.81999999999994,272.81999999999994,364,0,1
15723,1,203.10000000000002,203.10000000000002,364,0,1
17880,1,458.92,458.92,364,0,1
14082,1,182.25000000000003,182.25000000000003,364,0,1
14355,1,174.39999999999998,174.39999999999998,365,0,1
13369,1,308.28000000000003,308.28000000000003,365,0,1
12797,1,254.03000000000003,254.03000000000003,365,0,1
16795,1,414.87999999999994,414.87999999999994,365,0,1
14437,1,62.999999999999993,62.999999999999993,365,0,1
15945,1,181.0,181.0,365,0,1
14932,1,363.53000000000009,363.53000000000009,365,0,1
17456,1,249.86,249.86,365,0,1
16065,1,372.09000000000009,372.09000000000009,365,0,1
17978,1,300.91999999999996,300.91999999999996,365,0,1
15973,1,307.82,307.82,366,0,1
18269,1,168.6,168.6,366,0,1
12441,1,173.55,173.55,366,0,1
13270,1,590.0,590.0,366,0,1
14821,1,48.800000000000004,48.800000000000004,366,0,1
16893,1,145.93,145.93,366,0,1
16679,1,129.75,129.75,366,0,1
15221,1,403.25,403.25,366,0,1
15347,1,201.60000000000002,201.60000000000002,366,0,1
18119,1,181.12,181.12,367,0,1
13786,1,230.39999999999998,230.39999999999998,367,0,1
16125,1,289.35,289.35,367,0,1
13807,1,112.6,112.6,367,0,1
15180,1,87.5,87.5,367,0,1
18113,1,76.320000000000007,76.320000000000007,368,0,1
16658,1,123.24,123.24,368,0,1
15899,1,56.25,56.25,368,0,1
16858,1,375.69000000000005,375.69000000000005,368,0,1
17860,1,252.8,252.8,368,0,1
16718,1,623.75000000000011,623.75000000000011,369,0,1
15880,1,343.28,343.28,369,0,1
14589,1,39.75,39.75,371,0,1
16926,1,230.25000000000003,230.25000000000003,371,0,1
17967,1,123.07,123.07,371,0,1
12686,1,89.139999999999986,89.139999999999986,371,0,1
13370,1,754.87,754.87,371,0,1
12725,1,427.79999999999995,427.79999999999995,371,0,1
15823,1,15.0,15.0,372,0,1
16754,1,2002.4,2002.4,372,0,1
17855,1,208.97000000000003,208.97000000000003,372,0,1
13108,1,350.06,350.06,372,0,1
15070,1,106.2,106.2,372,0,1
15363,1,326.0,326.0,372,0,1
14576,1,35.400000000000006,35.400000000000006,372,0,1
13011,1,50.550000000000004,50.550000000000004,372,0,1
12738,1,155.35000000000002,155.35000000000002,372,0,1
15923,1,127.08,127.08,372,0,1
16510,1,248.1,248.1,372,0,1
17925,1,244.08,244.08,372,0,1
16752,1,207.5,207.5,372,0,1
17732,1,303.96999999999997,303.96999999999997,372,0,1
12855,1,38.1,38.1,372,0,1
17976,1,353.18999999999988,353.18999999999988,372,0,1
16781,1,311.25,311.25,372,0,1
13065,1,205.86,205.86,373,0,1
17643,1,101.55000000000001,101.55000000000001,373,0,1
18074,1,489.6,489.6,373,0,1
17968,1,277.35,277.35,373,0,1
16274,1,357.94999999999987,357.94999999999987,373,0,1
14237,1,161.0,161.0,373,0,1
12791,1,192.60000000000002,192.60000000000002,373,0,1
15350,1,115.65,115.65,373,0,1
13747,1,79.6,79.6,373,0,1
18011,1,102.78999999999999,102.78999999999999,373,0,1
14729,1,313.49,313.49,373,0,1
17908,1,243.27999999999997,243.27999999999997,373,0,1
15165,1,487.75000000000006,487.75000000000006,373,0,1
15922,1,369.5,369.5,373,0,1
14142,1,311.80999999999995,311.80999999999995,373,0,1
16583,1,233.45,233.45,373,0,1
16446,2,168472.5,84236.25,0,205,0
12985,2,1239.3799999999999,619.68999999999994,0,28,0
15877,2,493.28,246.64,1,16,0
16322,2,326.75,163.375,1,35,0
14520,2,270.6,135.3,1,289,0
13954,2,439.92000000000007,219.96000000000004,1,69,0
16933,2,563.23,281.615,1,238,0
13404,2,252.49,126.245,1,211,0
14138,2,982.37999999999988,491.18999999999994,1,62,0
12358,2,1168.06,584.03,1,149,0
17436,2,216.3,108.15,1,225,0
17144,2,984.56999999999994,492.28499999999997,1,83,0
17668,2,347.75,173.875,1,37,0
15883,2,396.48,198.24,2,31,0
17503,2,558.96,279.48,2,36,0
14904,2,1025.44,512.72,2,23,0
16368,2,497.43,248.715,2,26,0
17232,2,421.52,210.76,2,12,0
17250,2,384.52,192.26,3,258,0
16313,2,274.15,137.075,3,46,0
17290,2,525.24,262.62,3,13,0
16620,2,178.95999999999998,89.47999999999999,3,257,0
14140,2,935.05,467.525,3,28,0
17119,2,606.90999999999985,303.45499999999993,3,56,0
18154,2,399.19000000000005,199.59500000000003,3,40,0
15822,2,885.47,442.735,3,356,0
17666,2,728.16,364.08,3,62,0
18005,2,249.72000000000003,124.86000000000001,3,44,0
12716,2,1053.49,526.745,3,130,0
13083,2,303.75,151.875,4,71,0
13311,2,598.57,299.28499999999997,4,146,0
13417,2,640.83,320.415,4,201,0
16642,2,688.32999999999993,344.16499999999996,4,203,0
17254,2,272.44,136.22,4,11,0
16968,2,439.42999999999995,219.71499999999997,4,103,0
15274,2,716.57,358.285,4,14,0
16149,2,280.52,140.26,4,138,0
18030,2,230.64999999999998,115.32499999999999,4,38,0
14629,2,959.01,479.505,4,43,0
12646,2,1346.97,673.485,4,45,0
13173,2,353.65000000000003,176.82500000000002,4,363,0
16200,2,1080.62,540.31,4,160,0
16811,2,547.06999999999994,273.53499999999997,4,13,0
12925,2,694.05000000000007,347.02500000000003,4,70,0
15690,2,239.76,119.88,4,96,0
13596,2,697.03999999999974,348.51999999999987,5,7,0
13822,2,631.99999999999977,315.99999999999989,5,35,0
12673,2,610.5200000000001,305.26000000000005,5,321,0
13736,2,731.89999999999975,365.94999999999987,5,255,0
14354,2,163.62,81.81,5,25,0
12719,2,644.95,322.475,5,60,0
16561,2,511.12,255.56,5,54,0
14658,2,247.15,123.575,5,112,0
14023,2,584.06999999999994,292.03499999999997,7,243,0
13868,2,3192.54,1596.27,7,31,0
12762,2,1898.5199999999998,949.26,7,18,0
14594,2,379.83,189.91500000000002,7,366,0
13780,2,360.01,180.005,7,163,0
15123,2,2199.3099999999995,1099.6549999999997,7,199,0
17584,2,1242.3,621.15,7,120,0
14788,2,679.44,339.72,7,19,0
14865,2,52.2,26.1,7,365,0
17221,2,335.13000000000005,167.56500000000003,7,29,0
12962,2,266.39,133.195,7,106,0
17495,2,497.55999999999995,248.77999999999997,7,31,0
18282,2,178.05,89.025,7,119,0
17157,2,319.0,159.5,7,169,0
17566,2,901.21,450.605,8,17,0
14869,2,725.7,362.85,8,95,0
15531,2,2007.4400000000005,1003.7200000000004,8,22,0
17321,2,700.8599999999999,350.42999999999995,8,59,0
16376,2,987.01000000000022,493.50500000000011,8,9,0
15951,2,708.21999999999991,354.10999999999996,8,277,0
12572,2,1020.42,510.21,8,43,0
13040,2,676.99,338.495,8,25,0
16119,2,423.35999999999996,211.68,8,64,0
15101,2,317.53,158.765,8,351,0
14960,2,221.26999999999998,110.63499999999999,8,163,0
15948,2,955.2399999999999,477.61999999999995,8,35,0
13255,2,399.51,199.755,9,364,0
14448,2,375.35,187.675,9,355,0
12784,2,574.42,287.21,9,6,0
12630,2,1270.88,635.44,9,34,0
12882,2,1463.04,731.52,9,24,0
17737,2,168.24,84.12,9,49,0
15444,2,1418.2599999999995,709.12999999999965,9,31,0
15654,2,922.53,461.265,9,17,0
14893,2,1237.8499999999997,618.92499999999984,9,2,0
18158,2,453.40000000000009,226.70000000000005,9,79,0
13496,2,653.33,326.665,10,349,0
17711,2,385.09999999999997,192.54999999999998,10,279,0
12375,2,457.5,228.75,10,88,0
15239,2,780.58999999999992,390.29499999999996,10,68,0
13068,2,344.0,172.0,10,309,0
16479,2,300.83000000000004,150.41500000000002,10,0,0
17468,2,137.0,68.5,10,4,0
16852,2,144.91000000000003,72.455000000000013,10,166,0
14785,2,77.4,38.7,10,5,0
13657,2,382.14,191.07,10,191,0
13467,2,1083.71,541.855,10,26,0
17772,2,182.77000000000004,91.385,10,0,0
17466,2,763.28,381.64,10,68,0
14452,2,264.44,132.22,10,83,0
14550,2,765.62000000000012,382.81000000000006,10,34,0
16364,2,707.04,353.52,11,126,0
17852,2,114.34,57.17,11,0,0
13030,2,799.48,399.74,11,357,0
17031,2,380.35,190.175,11,143,0
13914,2,626.44999999999993,313.22499999999997,11,25,0
16347,2,887.65000000000009,443.82500000000005,11,25,0
15714,2,330.88,165.44,11,66,0
14470,2,461.18999999999994,230.59499999999997,11,276,0
17237,2,314.69,157.345,11,11,0
14597,2,883.15000000000009,441.57500000000005,11,180,0
18101,2,223.65000000000003,111.82500000000002,11,132,0
18112,2,352.69,176.345,12,154,0
17595,2,388.79,194.395,12,25,0
18001,2,417.23,208.615,12,74,0
15054,2,302.1,151.05,12,28,0
18156,2,734.94,367.47,12,357,0
13579,2,467.03999999999996,233.51999999999998,14,355,0
17624,2,843.48,421.74,14,204,0
13978,2,196.79000000000002,98.39500000000001,14,31,0
13589,2,379.65,189.825,14,165,0
15186,2,411.40999999999997,205.70499999999998,14,154,0
17329,2,523.11,261.555,14,301,0
12438,2,2906.8499999999995,1453.4249999999997,14,126,0
15872,2,360.92999999999995,180.46499999999995,14,0,0
13525,2,628.78,314.39,14,234,0
16596,2,250.15,125.075,15,351,0
16189,2,215.48000000000002,107.74000000000001,15,70,0
16616,2,500.41999999999996,250.20999999999998,15,142,0
13207,2,250.26000000000005,125.13000000000001,15,135,0
14987,2,326.4,163.2,15,350,0
16824,2,460.64000000000004,230.32000000000002,15,149,0
14539,2,537.48,268.74,15,29,0
13350,2,979.12,489.56,16,63,0
12452,2,430.57000000000005,215.28500000000003,16,0,0
15398,2,1345.53,672.765,16,62,0
16653,2,1212.6599999999999,606.32999999999993,16,55,0
14205,2,466.70000000000005,233.35000000000002,16,248,0
16343,2,370.48,185.24,16,0,0
14912,2,867.84999999999991,433.92499999999995,16,230,0
15949,2,364.72,182.36,16,55,0
15393,2,231.86,115.93,16,265,0
14020,2,642.8,321.4,16,72,0
13899,2,388.52,194.26,16,258,0
16185,2,529.41,264.705,16,216,0
14335,2,468.26,234.13,16,80,0
16311,2,616.26,308.13,17,32,0
17155,2,251.7,125.85,17,160,0
13569,2,373.75,186.875,17,350,0
15977,2,1054.73,527.365,17,22,0
16352,2,494.44000000000005,247.22000000000003,17,20,0
17453,2,486.71999999999997,243.35999999999999,17,47,0
15497,2,1262.1999999999998,631.09999999999991,17,302,0
14768,2,192.60000000000002,96.300000000000011,17,110,0
12465,2,742.19,371.095,17,152,0
13363,2,992.50000000000011,496.25000000000006,17,26,0
12462,2,1189.5899999999997,594.79499999999985,18,285,0
18080,2,1231.5,615.75,18,224,0
13430,2,679.45,339.725,18,68,0
12504,2,482.04999999999995,241.025,18,12,0
17100,2,971.73999999999978,485.86999999999989,18,0,0
17664,2,604.6400000000001,302.32000000000005,18,194,0
15163,2,304.47,152.235,18,174,0
13189,2,260.68,130.34,18,97,0
12904,2,509.58000000000004,254.79000000000002,18,154,0
17432,2,365.76,182.88,18,19,0
13673,2,396.92000000000007,198.46000000000004,18,14,0
13823,2,957.65999999999985,478.82999999999993,18,73,0
14551,2,186.23000000000002,93.115000000000009,18,186,0
14664,2,637.89,318.945,19,14,0
17387,2,784.1099999999999,392.05499999999995,19,14,0
17555,2,483.26,241.63,19,315,0
16399,2,408.57000000000005,204.28500000000003,19,216,0
17425,2,759.16999999999973,379.58499999999981,19,41,0
15963,2,470.76,235.38,19,26,0
14984,2,213.27,106.635,19,161,0
17384,2,336.4,168.2,19,200,0
13565,2,240.22000000000003,120.11000000000001,19,315,0
14157,2,432.88000000000011,216.44000000000005,19,266,0
15850,2,238.84999999999997,119.42499999999998,19,149,0
15919,2,639.88999999999987,319.94499999999994,19,349,0
16212,2,690.34,345.16999999999996,19,264,0
16506,2,90.300000000000011,45.150000000000006,19,21,0
16411,2,214.64999999999998,107.32499999999999,19,350,0
18040,2,357.20000000000005,178.60000000000002,19,226,0
15494,2,1299.2300000000002,649.61500000000012,21,100,0
16414,2,126.25,63.125,21,259,0
17760,2,287.59,143.795,21,352,0
18034,2,422.88,211.44,21,0,0
17163,2,293.1,146.55,21,57,0
16134,2,618.09000000000015,309.04500000000007,21,338,0
13962,2,169.55,84.775,21,224,0
15088,2,1160.0700000000002,580.03500000000008,21,46,0
13960,2,230.22,115.11,21,50,0
12578,2,2794.5099999999998,1397.2549999999999,21,309,0
12406,2,3415.2999999999993,1707.6499999999996,22,161,0
17330,2,363.9,181.95,22,45,0
16070,2,852.15000000000009,426.075,22,10,0
13028,2,661.31999999999994,330.65999999999997,22,23,0
17397,2,696.40999999999985,348.20499999999993,22,0,0
14508,2,276.42,138.21,22,67,0
14416,2,490.22,245.11,22,20,0
15287,2,486.69000000000005,243.34500000000003,22,48,0
17080,2,287.62,143.81,22,247,0
15124,2,184.19,92.095,22,169,0
14851,2,511.35,255.675,23,233,0
12991,2,503.76000000000005,251.88000000000002,23,89,0
16999,2,484.82000000000005,242.41000000000003,23,51,0
17549,2,148.86,74.43,23,28,0
16916,2,576.26,288.13,23,349,0
13816,2,571.67,285.835,23,41,0
15967,2,418.83000000000004,209.41500000000002,23,295,0
18246,2,596.1,298.05,23,210,0
16855,2,328.4,164.2,23,20,0
14544,2,2024.45,1012.225,24,337,0
17540,2,578.90000000000009,289.45000000000005,24,292,0
16240,2,3718.7999999999993,1859.3999999999996,24,53,0
16557,2,281.85,140.925,24,113,0
13236,2,744.84999999999991,372.42499999999995,24,82,0
18123,2,589.44,294.72,24,7,0
13066,2,470.8,235.4,24,8,0
13455,2,1058.3400000000001,529.17000000000007,24,342,0
14853,2,475.79999999999995,237.89999999999998,24,187,0
17357,2,388.14,194.07000000000002,24,0,0
17658,2,595.42000000000007,297.71000000000004,25,186,0
17081,2,290.16,145.08,25,21,0
14862,2,841.19999999999982,420.59999999999991,25,123,0
16519,2,215.07999999999998,107.53999999999999,25,340,0
15863,2,68.84,34.42,25,167,0
12689,2,1247.6100000000001,623.80500000000006,25,102,0
17235,2,550.06000000000006,275.03000000000003,25,347,0
15599,2,761.74,380.87,26,178,0
16560,2,841.41,420.705,26,332,0
15429,2,397.35,198.675,26,49,0
12865,2,1568.2299999999996,784.11499999999978,26,97,0
12508,2,398.27,199.135,26,3,0
14784,2,289.99,144.995,26,297,0
14882,2,589.7,294.85,26,7,0
12384,2,585.2700000000001,292.63500000000005,28,93,0
13557,2,584.06000000000006,292.03000000000003,28,252,0
15492,2,659.45999999999992,329.73,28,46,0
13727,2,333.48,166.74,28,5,0
12589,2,646.68000000000006,323.34000000000003,28,116,0
16386,2,317.20000000000005,158.60000000000002,28,225,0
18217,2,621.75,310.875,29,41,0
16986,2,1873.2,936.6,29,1,0
13460,2,183.44,91.72,29,20,0
17537,2,897.62000000000012,448.81000000000006,29,274,0
13396,2,1360.99,680.495,29,290,0
13817,2,382.98,191.49,29,322,0
15184,2,406.76,203.38,29,161,0
12844,2,325.96000000000004,162.98000000000002,29,101,0
12981,2,372.22,186.11,29,104,0
15355,2,277.05,138.525,29,24,0
13046,2,629.31,314.655,30,236,0
14284,2,595.25,297.625,30,56,0
14921,2,1316.0699999999997,658.03499999999985,30,171,0
14108,2,597.91000000000008,298.95500000000004,30,71,0
14240,2,890.3399999999998,445.1699999999999,30,195,0
14050,2,746.3599999999999,373.17999999999995,31,75,0
15406,2,510.70999999999992,255.35499999999996,31,270,0
13329,2,789.0,394.5,31,335,0
15103,2,703.36,351.68,31,55,0
16284,2,823.96999999999991,411.98499999999996,31,19,0
13272,2,276.56000000000006,138.28000000000003,31,58,0
17637,2,547.06,273.53,31,84,0
16863,2,502.80000000000007,251.40000000000003,31,335,0
15763,2,1086.9199999999998,543.45999999999992,31,46,0
17964,2,471.7,235.85,31,341,0
15573,2,607.45,303.725,31,54,0
12849,2,1050.89,525.445,31,237,0
16053,2,1511.9499999999996,755.9749999999998,32,90,0
12832,2,383.03,191.515,32,66,0
15522,2,398.84000000000003,199.42000000000002,32,55,0
15330,2,714.96,357.48,32,28,0
17430,2,265.76000000000005,132.88000000000002,32,333,0
13759,2,659.41000000000008,329.70500000000004,33,38,0
13365,2,2225.3700000000003,1112.6850000000002,33,184,0
12838,2,683.13,341.565,33,340,0
17082,2,2003.8500000000001,1001.9250000000001,33,285,0
16372,2,367.92999999999989,183.96499999999992,33,0,0
15526,2,148.44,74.22,33,0,0
16243,2,409.1,204.55,33,21,0
14517,2,330.45000000000005,165.22500000000002,33,108,0
17608,2,193.42000000000004,96.710000000000008,33,0,0
16555,2,285.89,142.945,35,74,0
17084,2,2949.7500000000005,1474.8750000000002,35,0,0
12944,2,604.51,302.255,35,319,0
12397,2,2409.8999999999996,1204.9499999999998,35,100,0
14150,2,658.6400000000001,329.32000000000005,35,324,0
13651,2,94.199999999999989,47.099999999999994,35,4,0
18205,2,517.36,258.68,36,38,0
14636,2,609.85000000000014,304.92500000000007,36,232,0
15252,2,740.78,370.39,36,147,0
15612,2,195.15,97.575,36,25,0
17078,2,378.2,189.1,36,0,0
